source,target,source_label,target_label,source_type,target_type,distance,source_base_queriability,pairwise_influence
field:cf_eee397355aecbe,subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging_/_Pathological_pTNM_,nationality,structure / Tumour - TNM Cancer staging / Pathological (pTNM),field,canonical_subgroup,25.89226952415636,0.39375,3.571249807411441e-08
schema:root,field:cf_c4703128fab784,EHR Schema,Histopathological grading (G),root,field,15.324555631554109,0.02,1.270923919286124e-06
family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field:cf_c4703128fab784,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Histopathological grading (G),composition_family,field,12.797537479238272,0.02,6.089070153503545e-06
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,field:cf_c4703128fab784,HCPA,Histopathological grading (G),canonical_group,field,19.069561024065653,0.02,1.2466075241501134e-07
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_General_data,field:cf_c4703128fab784,components / General data,Histopathological grading (G),canonical_subgroup,field,21.944962066020196,0.02,2.0964854093861547e-08
field:cf_5cd62eaa6e16a8,field:cf_c4703128fab784,issue date,Histopathological grading (G),field,field,26.80002665114226,0.5096153846153846,2.9425364287140858e-08
field:cf_775d9002cb4e7b,field:cf_c4703128fab784,reason for encounter,Histopathological grading (G),field,field,27.02831795367888,0.425,2.1300899486145283e-08
field:cf_b87e8363f020f7,field:cf_c4703128fab784,healthcare unit,Histopathological grading (G),field,field,27.028317953678883,0.425,2.1300899486145207e-08
field:cf_8b431261fa7dca,field:cf_c4703128fab784,State,Histopathological grading (G),field,field,27.028317953678883,0.425,2.1300899486145207e-08
field:cf_16800b2d3f5ef6,field:cf_c4703128fab784,patient age,Histopathological grading (G),field,field,26.850091935128837,0.49038461538461536,2.744956377922171e-08
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,field:cf_c4703128fab784,Patient discharge,Histopathological grading (G),canonical_group,field,21.358189499721718,0.02,3.0163917104996505e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge::Components,field:cf_c4703128fab784,Components,Histopathological grading (G),canonical_subgroup,field,22.358189499721718,0.02,1.622651142269971e-08
field:cf_469c691048a0ce,field:cf_c4703128fab784,date of discharge,Histopathological grading (G),field,field,24.33885852803931,0.4168269230769231,1.1069692474635598e-07
field:cf_49533263f29569,field:cf_c4703128fab784,reason for discharge,Histopathological grading (G),field,field,24.377901523987,0.39375,1.0206751528197412e-07
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation,field:cf_c4703128fab784,Bariatric surgery evaluation,Histopathological grading (G),canonical_group,field,20.805848611407562,0.02,4.2482735205933286e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation::Components,field:cf_c4703128fab784,Components,Histopathological grading (G),canonical_subgroup,field,21.805848611407562,0.02,2.2853351097839276e-08
field:cf_505d09ec39545c,field:cf_c4703128fab784,duration of follow-up (months),Histopathological grading (G),field,field,24.559095961916576,0.5584935897435898,1.2938868135103184e-07
field:cf_ac2de786b38da7,field:cf_c4703128fab784,Baros score,Histopathological grading (G),field,field,24.9465889635429,0.37259615384615385,6.788582445258213e-08
field:cf_8f20b6e7578a41,field:cf_c4703128fab784,Baros table,Histopathological grading (G),field,field,24.9465889635429,0.37259615384615385,6.788582445258213e-08
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis,field:cf_c4703128fab784,Problem/Diagnosis,Histopathological grading (G),canonical_group,field,6.113555467645535,0.02,0.00038396992649367785
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure,field:cf_c4703128fab784,structure,Histopathological grading (G),canonical_subgroup,field,9.324944401503029,0.02,5.24312660698664e-05
field:cf_bd9db9ae67063d,field:cf_c4703128fab784,Problem,Histopathological grading (G),field,field,13.199901661781437,0.425,0.00011268678130969859
field:cf_4e7e8ca2916a1e,field:cf_c4703128fab784,Secondary Diagnosis,Histopathological grading (G),field,field,13.199901661781437,0.425,0.00011268678130969859
field:cf_0a229c157b8d2a,field:cf_c4703128fab784,Associated causes,Histopathological grading (G),field,field,13.199901661781437,0.425,0.00011268678130969859
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken,field:cf_c4703128fab784,Procedure undertaken,Histopathological grading (G),canonical_group,field,20.705199568891388,0.02,4.521822300006714e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken::Procedure_list,field:cf_c4703128fab784,Procedure list,Histopathological grading (G),canonical_subgroup,field,21.705199568891388,0.02,2.4324891540801664e-08
field:cf_0b6364bb149692,field:cf_c4703128fab784,Procedure,Histopathological grading (G),field,field,27.00630601363473,0.39375,2.0005829883704338e-08
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_mass_index,field:cf_c4703128fab784,Body mass index,Histopathological grading (G),canonical_group,field,21.82815663686312,0.02,2.253944278548859e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_mass_index::Single,field:cf_c4703128fab784,Single,Histopathological grading (G),canonical_subgroup,field,22.82815663686312,0.02,1.2124967872936992e-08
field:cf_c75844f7868470,field:cf_c4703128fab784,Body Mass Index,Histopathological grading (G),field,field,23.82815663686312,0.43850524475524477,1.598333837575968e-07
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_radiotherapy,field:cf_c4703128fab784,components / radiotherapy,Histopathological grading (G),canonical_subgroup,field,23.85572265129131,0.02,6.4120296457746615e-09
field:cf_ed2fd195fdc918,field:cf_c4703128fab784,date of beginning of radiotherapy,Histopathological grading (G),field,field,24.85572265129131,0.22115384615384615,4.2628703418416527e-08
field:cf_af0c9a7d79fe64,field:cf_c4703128fab784,Invaded regional linphonodes,Histopathological grading (G),field,field,13.75368330818449,0.23173076923076924,4.3586808788620636e-05
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging_/_Clinical_cTNM_,field:cf_c4703128fab784,structure / Tumour - TNM Cancer staging / Clinical (cTNM),Histopathological grading (G),canonical_subgroup,field,10.52240253252085,0.02,2.495512103089191e-05
field:cf_3c63f8bfbf5fd7,field:cf_c4703128fab784,Clinical staging,Histopathological grading (G),field,field,11.52240253252085,0.3653846153846154,0.00027410820960708913
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging_/_Pathological_pTNM_,field:cf_c4703128fab784,structure / Tumour - TNM Cancer staging / Pathological (pTNM),Histopathological grading (G),canonical_subgroup,field,1.9909179623781592,0.02,0.004947311053077361
field:cf_c4703128fab784,field:cf_c4703128fab784,Histopathological grading (G),Histopathological grading (G),field,field,0.0,0.29423076923076924,0.29423076923076924
field:cf_72eaea6790449d,field:cf_c4703128fab784,date of pathological identification,Histopathological grading (G),field,field,3.4608985024958407,0.28365384615384615,0.031522585132499545
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging,field:cf_c4703128fab784,structure / Tumour - TNM Cancer staging,Histopathological grading (G),canonical_subgroup,field,10.67500777672879,0.02,2.2702244618395327e-05
field:cf_8e35971b63e360,field:cf_c4703128fab784,topography,Histopathological grading (G),field,field,11.67500777672879,0.26298076923076924,0.00017947538574045825
field:cf_e5c01940113606,field:cf_c4703128fab784,irradiated area 1,Histopathological grading (G),field,field,28.08540434072835,0.1610576923076923,4.191376542615892e-09
field:cf_fc5be63ab59287,field:cf_c4703128fab784,irradiated area 2,Histopathological grading (G),field,field,27.328577718958687,0.31490384615384615,1.3102020038668494e-08
field:cf_821e1930333a5c,field:cf_c4703128fab784,irradiated area 3,Histopathological grading (G),field,field,28.424526485492642,0.10336538461538461,2.1799043005033084e-09
field:cf_c9b3a708f95249,field:cf_c4703128fab784,fields/insertions 1,Histopathological grading (G),field,field,27.91562538123228,0.1923076923076923,5.560156084428878e-09
field:cf_bbec72e0a270f7,field:cf_c4703128fab784,fields/insertions 2,Histopathological grading (G),field,field,27.694933707189175,0.23557692307692307,7.80992891885248e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_chemotherapy,field:cf_c4703128fab784,components / chemotherapy,Histopathological grading (G),canonical_subgroup,field,23.438453453246698,0.02,8.305207776609692e-09
field:cf_ccf42da6435cdd,field:cf_c4703128fab784,duration of treatment,Histopathological grading (G),field,field,26.457394422355993,0.16538461538461538,1.1809525899037596e-08
field:cf_e7f0fa8ccde04c,field:cf_c4703128fab784,schema,Histopathological grading (G),field,field,26.383030238451312,0.1923076923076923,1.4379954226214287e-08
field:cf_ec7d5ae391fa0a,field:cf_c4703128fab784,date of beginning of chemotherapy,Histopathological grading (G),field,field,26.476576084659946,0.15865384615384615,1.1194973152005634e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_transplantation,field:cf_c4703128fab784,components / transplantation,Histopathological grading (G),canonical_subgroup,field,23.733832201906495,0.02,6.915380139904228e-09
field:cf_c89fef6e42073d,field:cf_c4703128fab784,indicator of transplantation,Histopathological grading (G),field,field,25.733832201906495,0.15096153846153845,1.6882311054191585e-08
field:cf_d7a40eea03f1d2,field:cf_c4703128fab784,number of transplantations,Histopathological grading (G),field,field,25.733832201906495,0.15096153846153845,1.6882311054191585e-08
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_weight,field:cf_c4703128fab784,Body weight,Histopathological grading (G),canonical_group,field,22.27390059579717,0.02,1.7097043137585274e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_weight::Simple,field:cf_c4703128fab784,Simple,Histopathological grading (G),canonical_subgroup,field,23.27390059579717,0.02,9.197259255180206e-09
field:cf_cc107606becdfc,field:cf_c4703128fab784,Weight,Histopathological grading (G),field,field,24.27390059579717,0.11971153846153845,3.3098365381999687e-08
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Height/Length,field:cf_c4703128fab784,Height/Length,Histopathological grading (G),canonical_group,field,22.183077255230238,0.02,1.808740796778094e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Height/Length::Simple,field:cf_c4703128fab784,Simple,Histopathological grading (G),canonical_subgroup,field,23.183077255230238,0.02,9.730020506773344e-09
field:cf_1b05aa3c7da77f,field:cf_c4703128fab784,Height/Length,Histopathological grading (G),field,field,24.183077255230238,0.18221153846153845,5.3296873808505865e-08
family:openEHR-EHR-COMPOSITION.hospitalisation.v1,field:cf_c4703128fab784,openEHR-EHR-COMPOSITION.hospitalisation.v1,Histopathological grading (G),composition_family,field,18.05155509843745,0.02,2.3433688066226314e-07
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge,field:cf_c4703128fab784,Patient discharge,Histopathological grading (G),canonical_group,field,23.075342863396386,0.02,1.0402137633557305e-08
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,field:cf_c4703128fab784,Components,Histopathological grading (G),canonical_subgroup,field,24.075342863396386,0.02,5.595772079066387e-09
field:cf_79ed78f34fef6f,field:cf_c4703128fab784,date of discharge,Histopathological grading (G),field,field,27.200208031589995,0.8854166666666666,3.989083618606462e-08
field:cf_be52992cb12705,field:cf_c4703128fab784,hospital infection,Histopathological grading (G),field,field,29.23326329791314,0.13541666666666666,1.7297042910081946e-09
field:cf_1285e1e2c004f2,field:cf_c4703128fab784,claim reason,Histopathological grading (G),field,field,28.054383454794383,0.39375,1.0445964292812017e-08
field:cf_80f721f9446bd3,field:cf_c4703128fab784,death indicator,Histopathological grading (G),field,field,28.334418257060456,0.39375,8.781033701202201e-09
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,field:cf_c4703128fab784,Authorization for hospital admission,Histopathological grading (G),canonical_group,field,23.415720785583567,0.02,8.423092279738674e-09
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission::Components,field:cf_c4703128fab784,Components,Histopathological grading (G),canonical_subgroup,field,24.415720785583567,0.02,4.531155639232068e-09
field:cf_ba8421601b1980,field:cf_c4703128fab784,Issue date,Histopathological grading (G),field,field,26.172280676236678,0.9270833333333334,7.899990907811512e-08
field:cf_ba09c313b94cba,field:cf_c4703128fab784,ICU - Total,Histopathological grading (G),field,field,26.7374932088305,0.39375,2.3634030984781166e-08
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,field:cf_c4703128fab784,Patient admission,Histopathological grading (G),canonical_group,field,22.22291564905526,0.02,1.764612477188939e-08
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,field:cf_c4703128fab784,Tree,Histopathological grading (G),canonical_subgroup,field,24.611602053417457,0.02,4.012966040600257e-09
field:cf_3db72fcc22b158,field:cf_c4703128fab784,Patient class,Histopathological grading (G),field,field,29.925784391926882,0.13541666666666666,1.1259052576623478e-09
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,field:cf_c4703128fab784,Tree / Assigned patient location / Facility,Histopathological grading (G),canonical_subgroup,field,25.537810348167387,0.02,2.2598116885377198e-09
field:cf_9449e602105d68,field:cf_c4703128fab784,Universal ID,Histopathological grading (G),field,field,26.537810348167387,0.7395833333333334,5.0242526638588836e-08
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,field:cf_c4703128fab784,Tree / Assigned patient location / Address,Histopathological grading (G),canonical_subgroup,field,25.79828789682764,0.02,1.9228056702488133e-09
field:cf_1d8359b2d21168,field:cf_c4703128fab784,State/province,Histopathological grading (G),field,field,26.79828789682764,0.4875,2.8178775648177006e-08
field:cf_10f7d6c8e1d5c5,field:cf_c4703128fab784,Admission type,Histopathological grading (G),field,field,29.10769247163718,0.39375,5.43665575711816e-09
field:cf_2a67f6f1c22886,field:cf_c4703128fab784,Hospital service,Histopathological grading (G),field,field,28.23976279017311,0.59375,1.4041576646024433e-08
field:cf_22f759c45e42f4,field:cf_c4703128fab784,Admit date/time,Histopathological grading (G),field,field,27.798476273781905,0.9583333333333334,2.9795507836157778e-08
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,field:cf_c4703128fab784,Problem/Diagnosis,Histopathological grading (G),canonical_group,field,22.928378057625046,0.02,1.1394485454386209e-08
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,field:cf_c4703128fab784,structure,Histopathological grading (G),canonical_subgroup,field,23.928378057625046,0.02,6.1296000694404815e-09
field:cf_2db2fd852fb674,field:cf_c4703128fab784,Problem,Histopathological grading (G),field,field,25.961328979741825,0.9583333333333334,9.307344947103144e-08
field:cf_49398dcbba5447,field:cf_c4703128fab784,Secondary Diagnosis,Histopathological grading (G),field,field,25.896478263151508,1.0815217391304348,1.0934686600804476e-07
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,field:cf_c4703128fab784,Procedure undertaken,Histopathological grading (G),canonical_group,field,23.942805208846167,0.02,6.075016301125598e-09
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,field:cf_c4703128fab784,Procedure list,Histopathological grading (G),canonical_subgroup,field,24.942805208846167,0.02,3.268021227487486e-09
field:cf_18704e514938d4,field:cf_c4703128fab784,Procedure,Histopathological grading (G),field,field,25.942805208846167,0.6770833333333334,6.651798694749525e-08
family:openEHR-EHR-COMPOSITION.demographic_data.v1,field:cf_c4703128fab784,openEHR-EHR-COMPOSITION.demographic_data.v1,Histopathological grading (G),composition_family,field,19.53378326451867,0.02,9.34828762694438e-08
group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,field:cf_c4703128fab784,Demographic data,Histopathological grading (G),canonical_group,field,20.53378326451867,0.02,5.028859329949852e-08
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_c4703128fab784,components,Histopathological grading (G),canonical_subgroup,field,21.53378326451867,0.02,2.7052469039926023e-08
field:cf_7f3b6795a0e812,field:cf_c4703128fab784,birth date,Histopathological grading (G),field,field,25.82529158970694,1.09375,1.1557317921758713e-07
field:cf_e7551706658b4a,field:cf_c4703128fab784,gender,Histopathological grading (G),field,field,27.15932444950579,0.39375,1.819509941700296e-08
field:cf_19e1b0f55ef007,field:cf_c4703128fab784,race,Histopathological grading (G),field,field,28.826909134977036,0.1846590909090909,3.0344948622221964e-09
field:cf_4122372d727029,field:cf_c4703128fab784,ethnic group,Histopathological grading (G),field,field,28.826909134977036,0.1846590909090909,3.0344948622221964e-09
